,M_Poverty,F_Poverty,FIPS,Med_Income,Med_Income_White,Med_Income_Black,Med_Income_Nat_Am,Med_Income_Asian,Hispanic,M_With,M_Without,F_With,F_Without,Incidence_Rate,Avg_Ann_Incidence,Mortality_Rate,Avg_Ann_Deaths
1963,4.634495762431413,4.013705174134028,6894.6621582939315,3.4500755984553897,1.8995976075100662,17.179963283775724,123.35302733004609,395.73104717536,103.61714390918007,5.398982502693207,4.508633405465347,5.547716943423364,4.5515592958047275,19.803971121801187,2.7038618900483935,16.123403184939292,2.2576159455883498
1964,6.627702429125619,6.833086116959355,6895.0217321009,3.4538311065969065,1.8998300888098867,17.179963283775724,123.35302733004609,395.73104717536,125.12051219848864,6.94815414907904,6.354830922459741,6.989260446312363,6.5182079552728345,19.803971121801187,2.7038618900483935,52.872093286021745,1.6012732333736692
1965,5.809495484915556,5.765884852334697,6895.381302191971,3.462140306096858,1.900364101967512,17.179963283775724,123.35302733004609,395.73104717536,139.36208826989872,6.351885815387973,5.451441454280899,6.263563885743555,5.739996333918448,19.803971121801187,2.7038618900483935,16.123403184939292,2.2576159455883498
1966,5.872321051108694,5.534650012035058,6895.740868567441,3.435340703019217,1.898575504809751,17.179963283775724,130.30389340730284,395.73104717536,103.61714390918007,6.173169543751546,5.392344568742442,6.2050813721980145,5.403871822296436,19.803971121801187,2.7038618900483935,16.123403184939292,2.2576159455883498
1967,8.13940228059438,8.410952407112696,6896.100431227564,3.4380211848769724,1.898814321681316,19.313917732072927,130.8193937043281,353.7361162374181,105.16900375929042,7.558712568239878,7.231605010125366,7.712933164275691,7.23097311522303,19.803971121801187,2.7038618900483935,67.69930617052343,2.5899542137716187
1968,6.012619769589545,6.14227961617216,6896.459990172623,3.4277992741570955,1.898838064718865,17.179963283775724,112.16360331523846,395.73104717536,124.27196886868516,6.119124769249856,5.449662023541875,6.168370301521238,5.177327928271604,19.803971121801187,2.7038618900483935,70.49292579330069,1.3684706460384009
1969,8.083559836288568,8.273193233966413,6896.81954540288,3.4315090673578292,1.8983952046275836,18.102385283689618,98.49855947241342,395.73104717536,100.68483874208555,7.451747346400346,7.009134425927982,7.604782721046101,7.112321681187716,19.803971121801187,2.7038618900483935,75.5077663122086,2.6973476687880846
1970,5.8123122780966145,6.150539224289227,6897.538644720087,3.4357607298017747,1.8987179697902137,17.179963283775724,123.35302733004609,395.73104717536,106.13398659740578,6.141774317184185,5.578839032120766,6.179284911005103,5.450677303574013,19.803971121801187,2.7038618900483935,67.46668403960747,1.2048773295673012
1971,4.865920412257011,5.050445583198767,6897.8981888075705,3.453556575515294,1.8998594475952488,17.179963283775724,93.43672647181617,395.73104717536,103.61714390918007,5.953870089708573,5.313571316515388,6.172029488691436,4.8924042616614365,19.803971121801187,2.7038618900483935,16.123403184939292,2.2576159455883498
1972,10.182833747152863,10.378842753097983,6898.257729181337,3.44369269209845,1.8992557112758228,17.2456400223934,126.96193369428924,384.1083027818457,106.45019862581437,8.679623373129848,8.729503759090704,8.889258947632113,8.76106268161829,19.803971121801187,2.7038618900483935,45.1662688863976,3.183700036802155
1973,5.895850608478424,6.377409613669908,6898.617265841672,3.4474990717754097,1.8994622864321005,17.179963283775724,137.67843952064524,395.73104717536,126.75787495842172,6.560089042942849,5.580341698163992,6.603822411370319,5.912152363189017,19.803971121801187,2.7038618900483935,50.22209489769073,1.4966310087547419
1974,8.200834055182835,8.423809081479005,6984.261315611598,3.438467052287596,1.898819075389774,20.25552911620503,112.90397325028577,437.41453481673756,108.69602739485417,7.568055727539808,7.271475567624124,7.73426237820123,7.195977136178495,19.803971121801187,2.7038618900483935,56.79790801761846,2.5666749412492416
1975,9.636120247587671,9.926292058452733,7604.956097158315,3.44978544723058,1.89981243214733,17.373340606758433,114.74893795237027,395.00554944491597,98.22376972979515,8.548582620616939,7.854710292721508,8.783682688247364,7.6617212470051,115.77671659531433,4.138144285061681,56.10441072573306,3.181825734017501
1976,8.050684595244446,8.209756765217458,7605.308751834325,3.4328418500266697,1.8984329256288934,17.972746716890573,113.72212603027984,279.5184165915824,79.9603605288948,7.574718163780496,6.7486875067965455,7.711879928282071,6.665384145673204,122.90593843357507,3.1153428618626076,55.52672421901455,2.4405133397916408
1977,11.913081339209597,12.304622992188392,7605.661403269845,3.4208338706077894,1.898302953947705,17.705455507971898,111.77985241522539,353.8247746464464,92.69713710812543,9.219833104494732,9.414102234793027,9.538351781251114,9.387810294844364,75.59846988033543,4.603604789179131,36.936371522999565,3.4566809411998545
1978,9.546328490847491,9.71696650779258,7606.014051465071,3.436927387171784,1.8988527979991274,16.31701853250364,106.21794272363714,320.51260813434305,89.35706757235255,8.325831397762002,7.6397345096730005,8.534645305119591,7.465318045456555,95.429184681497,3.874170740957027,45.62510943458434,3.0066636113046643
1979,8.668895355964382,8.866884079712783,7606.366696420227,3.43262556670076,1.8984513552576314,18.94157645248906,112.45473241170349,360.385470387803,102.61068962857658,7.827417405828701,7.190326326354616,8.005088774036608,7.155446168178184,120.88990000840404,3.441802629058428,55.75777381885136,2.6973476687880846
1980,8.224315144610456,8.44943195173005,7606.719338135517,3.4429442916431796,1.899132744921209,18.528573674650286,120.96109821899441,355.5399692397893,106.29546756459521,7.822489482911976,7.099320851901602,8.000043291711677,6.880585486313526,124.37468478544712,3.457566738238729,54.141134307900614,2.688770613885861
1981,9.174423074603823,9.414277269819557,7607.071976611143,3.4331084786392814,1.8984930079796334,16.216664825092195,84.5136141849807,263.08103077209233,87.88166332740398,8.111322816194713,7.392082162325682,8.308413569048762,7.263099926274501,106.53432327950158,3.71797560006831,54.02572377219994,2.9259210502148854
1982,8.49638038547656,8.884214397875708,7607.424611847328,3.4412172845982023,1.8990520170815612,16.511532367868206,110.23722528802936,464.5559572859248,90.3472207246979,7.870786185941293,6.877418817301064,8.08248579337922,6.95020650256623,123.08941543377719,3.523400959291654,61.892370865216556,2.7998881709878014
1983,8.044664862881794,8.324856886369577,7607.7772438442935,3.436260465398062,1.8986539808929013,17.179963283775724,123.35302733004609,460.2558485883127,114.83900983232948,7.578926219311848,6.7883889611618295,7.7417906838720345,6.644727573852123,113.77539560528304,3.1563970553929774,57.14476756972951,2.515468977958022
1984,8.467735965836807,8.785819150248134,7608.129872602212,3.4408245825831463,1.8990059500884406,17.946917969983755,123.35302733004609,297.60602716607366,91.69962331309746,7.840610962941798,6.8638560008763205,8.02630004550246,6.6767080125104314,156.81403313696504,3.537014442590858,59.227452062666934,2.6799880730182424
1985,7.999949901194237,8.198171829341078,7608.4824981213205,3.4491526881750807,1.8996330961104286,17.312543956424594,123.35302733004609,338.02614683698397,101.99095381412522,7.710095978305171,6.752696412701204,7.877199140802465,6.548323691443748,126.76589973200157,3.4172822380847245,61.312693990821415,2.6973476687880846
1986,7.795418873138335,8.253803885518257,7608.835120401818,3.4404013632005426,1.8989713105512362,16.433881830302305,123.35302733004609,395.73104717536,106.04085681167216,7.575644757001927,6.606595386015417,7.7653502068738955,6.293717384558196,126.76589973200157,3.0711981352878563,65.2581840236552,2.4721868838152576
1987,8.016367173001758,8.110768790562275,7609.187739443915,3.4339893838838846,1.89849636295754,17.179963283775724,123.35302733004609,301.8140595400912,104.73532715609579,7.557223545128341,6.693094674767636,7.698999178624343,6.697684919676334,108.33913972280247,3.1822434922638445,50.45234015249612,2.5015560691785206
1988,9.261909774837589,9.509124725935422,7609.54035524784,3.4583550730249146,1.9002163607005893,18.235022182360964,114.61117783380631,505.63353009683584,116.31630412735522,8.52136300206499,7.957453332458139,8.742264737593851,7.864692864902952,100.78408350459732,4.066385759253559,47.806765336450255,3.118969841715565
1989,10.827001014666228,11.143203979860049,7609.892967813775,3.4421353216860435,1.8994295509384427,16.795608099967865,113.37582476745196,349.4264286003982,91.52082885074363,9.083197525605586,8.556051837978986,9.345128492462642,8.47322210884349,121.6225349974578,4.7580779665330954,57.72302971214758,3.5516987978736476
